,source,target
294,PHYSICS,statistical_mechanics
295,PHYSICS,thermodynamics
296,Computer & Instrumentation,None
297,Metallurgy,powder_metallurgy
298,Electrical and Electronics,None
299,Electronics & Comm. Engg.,None
300,CS & HM,None
301,Arts and Science,None
302,mpc,None
303,HRM,None
304,mathematics,applied_mathematics
305,mathematics,pure_mathematics
306,Geography,economic_geography
307,Geography,physical_geography
308,Geography,topography
309,trigonometry,spherical_trigonometry
310,trigonometry,triangulation
311,E.C.,None
312,Pathology,paleopathology
313,Biotechnology,bioremediation
314,Biotechnology,genetic_engineering
315,E.C.E,None
316,Electronics and Instrumentation,None
317,E&T.C,None
318,Statistics,biometrics
319,Statistics,correlation
320,Statistics,nonparametric_statistics
321,bioinformatics,None
322,International Business Management,None
323,Industrial Mathematics,None
324,Electronics &Communication,None
325,Electronic Telecom,None
326,Fine Arts,None
327,Elec. & Comm,None
328,Mech,None
329,Instrumentation & Control,None
330,Production,canalization
331,Production,devising
332,Production,foliation
333,Production,growing
334,Production,rainmaking
335,Production,steel_production
336,electronics,electron_optics
337,electronics,microelectronics
338,electronics,thermionics
339,ElectronicsTelecommunication,None
340,Electronics,electron_optics
341,Electronics,microelectronics
342,Electronics,thermionics
343,Electronics Telecommunication,None
344,EI,None
345,Electronics Comm.,None
346,MSBTE,None
347,MECH,None
348,MAJOR IN MECHANICAL,None
349,Mechatronics,None
350,converted,decimalize
351,converted,float
352,converted,metricize
353,converted,transduce
354,Communication,channel
355,Communication,contact
356,Communication,discussion
357,Communication,dissuasion
358,Communication,dramaturgy
359,Communication,examination
360,Communication,exhortation
361,Communication,expostulation
362,Communication,expression
363,Communication,intercommunication
364,Communication,mail
365,Communication,medium
366,Communication,persuasion
367,Communication,traffic
368,Communication,transmission
369,Electroniccommunication,None
370,EnTC,None
371,BCOM,None
372,Electronics,electron_optics
373,Electronics,microelectronics
374,Electronics,thermionics
375,Electronica,None
376,Informatics,cybernetics
377,Informatics,natural_language_processing
378,ECE,None
