,source,target
308,Apartments,studio_apartment
309,Apartments,suite
310,Apartments,walk-up_apartment
311,County,wight
312,Hsg Society,None
313,Tahasil Ward,None
314,Sidhivinayak,None
315,Appartment,None
316,Khushboo Exotica,None
317,Neel Heights Society,None
318,Enclave Block,None
319,wing-A,None
320,MEGHMALHAR DSK,None
321,Phase 1,None
322,OldMundwa,None
323,Kharadi,None
324,Skyline Heights,None
325,Majestique Manhattan,None
326,La-cabana,None
327,vidyadhar soc,None
328,Shwetambari,None
329,Kale Apartment,None
330,Gali,None
331,Rising,climb
332,Rising,elevation
333,Rising,heave
334,Rising,liftoff
335,Rising,rapid_climb
336,Rising,takeoff
337,Rising,upheaval
338,Rising,uplifting
339,Nr. Naranpura Telephone Exchange,None
340,Lake Town,None
341,Near loc terminal,None
342,no-1002,None
343,Wing-B,None
344,Tower,barbican
345,Tower,beacon
346,Tower,bell_tower
347,Tower,church_tower
348,Tower,clock_tower
349,Tower,control_tower
350,Tower,high-rise
351,Tower,minaret
352,Tower,mooring_tower
353,Tower,pylon
354,Tower,pylon
355,Tower,shot_tower
356,Tower,silo
357,Tower,steeple
358,Tower,supporting_tower
359,Tower,turret
360,Tower,watchtower
361,Tower 52,None
362,Amanora Park Town,None
363,Vetal Banglow,None
364,Selene Park,None
365,Sundarcharla,None
366,Kirad Villa,None
367,Sinhgad Road,None
368,Dham,None
369,post,bridgehead
370,post,lookout
371,post,outstation
372,Samiram,None
373,Reserve,demureness
374,Ghatshiras,None
375,RMC,None
376,Garden,flower_garden
377,Garden,formal_garden
378,Garden,grove
379,Garden,herb_garden
380,Garden,hop_garden
381,Garden,kitchen_garden
382,Garden,landscaping
383,Garden,market_garden
384,Garden,pot_farm
385,Garden,rock_garden
386,Garden,roof_garden
387,Garden,rose_garden
388,Garden,sunken_garden
389,Garden,tea_garden
390,Garden,topiary
391,Phase,anal_stage
392,Phase,apogee
393,Phase,chapter
394,Phase,diakinesis
395,Phase,diplotene
396,Phase,fertile_period
397,Phase,generation
398,Phase,genital_stage
399,Phase,incubation
400,Phase,latency_stage
401,Phase,leptotene
402,Phase,menstrual_phase
403,Phase,musth
404,Phase,oral_stage
405,Phase,pachytene
406,Phase,phallic_stage
407,Phase,phase_of_cell_division
408,Phase,safe_period
409,Phase,secretory_phase
410,Phase,seedtime
411,Phase,zygotene
412,Kamalsmruti,None
413,Railvihar,None
414,Adiware,None
415,Pin,brooch
416,Pin,scatter_pin
417,Pin,stickpin
418,Pin,tie_tack
419,Plot,conspiracy
420,Plot,counterplot
421,Plot,intrigue
422,Lake,bayou
423,Lake,lagoon
424,Lake,loch
425,Lake,lough
426,Lake,oxbow_lake
427,Lake,pond
428,Lake,reservoir
429,Lake,tarn
430,Oriana,None
431,MK,None
432,PH,acidity
433,PH,alkalinity
434,PH,neutrality
435,1303,None
436,1005,None
437,1204,None
438,Vastushree,None
439,Sollanaa,None
440,number,fewness
441,number,innumerableness
442,number,majority
443,number,minority
444,number,numerousness
445,number,preponderance
446,number,roundness
447,Hsg,None
448,Blueridge,None
449,Manjri,None
450,Indramani,None
451,Sanchar,None
452,Rakshak,None
453,DipaDarshan,None
454,ShantiSadan,None
455,Saguna,None
456,Shramshafalay,None
457,Kalubai,None
458,NDA,None
459,Karkamb,None
460,Kondhwa,None
461,Shivneri,None
462,Shivnery,None
463,Pathbandhare,None
464,Chaitanya,None
465,Loca,None
466,PKhamarapalli,None
467,Dhyanesh,None
468,Brahama,None
469,Estoria,None
470,Thopate,None
471,MIAMISBURG,None
472,mill,assembly_plant
473,mill,automobile_factory
474,mill,cannery
475,mill,chemical_plant
476,mill,foundry
477,mill,lumbermill
478,mill,paper_mill
479,mill,stamp_mill
480,mill,steel_mill
481,mill,sweatshop
482,mill,textile_mill
483,yashome,None
484,Shivclassic,None
485,velampatti,None
486,Ghodbunder,None
487,Unbilled,None
488,Arcs,brush_discharge
489,Arcs,corona_discharge
490,Arcs,flashover
491,Siddheshvar,None
492,brit,english_person
493,brit,patrial
494,Safal,None
495,NarpatgiriChowk,None
496,Indrayaninagar,None
497,Swiss,genevan
498,Jatt,None
499,Wing,ala
500,Wing,forewing
501,Wing,halter
502,Wing,pennon
503,Wing,wing_case
504,Godambe,None
505,Reu,None
506,VPO,None
507,Jambhulwadi,None
508,Chakrasanket,None
509,Punyaei,None
510,vishroli,None
511,Lilavati,None
512,Kulashree,None
513,Sushegat,None
514,Jogi,None
515,dailystatuscalswiththeclient,None
516,khatib,None
517,Saai,None
518,Sairaj,None
519,Province,american_state
520,Province,australian_state
521,Province,canadian_province
522,Province,commonwealth
523,Province,eparchy
524,Province,italian_region
525,Province,soviet_socialist_republic
526,Kamalkar,None
527,Katraj,None
528,Badagada,None
529,Parijat,None
530,Bhairavi,None
531,Mahape,None
532,Jayamala,None
533,Gracia,None
534,Savrkar,None
535,Salunkevihar,None
536,Vaarahi,None
537,Akshardham,None
538,Heliconia,None
539,Regalia,crown_jewels
540,Chowke,None
541,Growcers,None
542,Palacio,None
543,newale,None
544,Heleconia,None
545,Gandh,None
546,Maruthinagar,None
547,Dangechowk,None
548,Satpuda,None
549,Nerparsopant,None
550,Ragahuvandra,None
551,Ahmadpur,None
552,NayaBass,None
553,Aeropolis,None
554,Jadav,None
555,Nandanvan,None
556,Opposite,direct_antonym
557,Opposite,indirect_antonym
558,Sneh,None
559,Kachchi,None
560,Orchid,aerides
561,Orchid,angrecum
562,Orchid,arethusa
563,Orchid,bee_orchid
564,Orchid,bletia
565,Orchid,bletilla_striata
566,Orchid,brassavola
567,Orchid,broad-leaved_twayblade
568,Orchid,butterfly_orchid
569,Orchid,butterfly_orchid
570,Orchid,butterfly_orchid
571,Orchid,caladenia
572,Orchid,calanthe
573,Orchid,calypso
574,Orchid,cattleya
575,Orchid,coelogyne
576,Orchid,common_spotted_orchid
577,Orchid,coral_root
578,Orchid,crested_coral_root
579,Orchid,cymbid
580,Orchid,cypripedia
581,Orchid,dendrobium
582,Orchid,disa
583,Orchid,epidendron
584,Orchid,fen_orchid
585,Orchid,fly_orchid
586,Orchid,fly_orchid
587,Orchid,foxtail_orchid
588,Orchid,fragrant_orchid
589,Orchid,fringed_orchis
590,Orchid,frog_orchid
591,Orchid,frog_orchid
592,Orchid,grass_pink
593,Orchid,greater_butterfly_orchid
594,Orchid,green_adder's_mouth
595,Orchid,helleborine
596,Orchid,helleborine
597,Orchid,helmet_orchid
598,Orchid,helmetflower
599,Orchid,indian_crocus
600,Orchid,jewel_orchid
601,Orchid,jumping_orchid
602,Orchid,ladies'_tresses
603,Orchid,lady's_slipper
604,Orchid,laelia
605,Orchid,lesser_butterfly_orchid
606,Orchid,lesser_twayblade
607,Orchid,liparis
608,Orchid,lizard_orchid
609,Orchid,marsh_orchid
610,Orchid,masdevallia
611,Orchid,maxillaria
612,Orchid,moth_orchid
613,Orchid,odontoglossum
614,Orchid,oncidium
615,Orchid,orange-blossom_orchid
616,Orchid,orchis
617,Orchid,pansy_orchid
618,Orchid,phaius
619,Orchid,phantom_orchid
620,Orchid,pleurothallis
621,Orchid,pogonia
622,Orchid,prairie_white-fringed_orchid
623,Orchid,puttyroot
624,Orchid,rattlesnake_orchid
625,Orchid,rattlesnake_plantain
626,Orchid,rein_orchid
627,Orchid,rosebud_orchid
628,Orchid,satyr_orchid
629,Orchid,short-spurred_fragrant_orchid
630,Orchid,sobralia
631,Orchid,spider_orchid
632,Orchid,spider_orchid
633,Orchid,spider_orchid
634,Orchid,spreading_pogonia
635,Orchid,stanhopea
636,Orchid,stelis
637,Orchid,swan_orchid
638,Orchid,tangle_orchid
639,Orchid,texas_purple_spike
640,Orchid,tongueflower
641,Orchid,tulip_orchid
642,Orchid,twayblade
643,Orchid,twayblade
644,Orchid,vanda
645,Orchid,vanilla
646,Orchid,venus'_slipper
647,Santoshimata,None
648,Kawade,None
649,Maulli,None
650,SaiVilla,None
651,Parichay,None
652,satra,None
653,Archade,None
654,Venayaka,None
655,Gadkar,None
656,Shamaliyah,None
657,orchid,aerides
658,orchid,angrecum
659,orchid,arethusa
660,orchid,bee_orchid
661,orchid,bletia
662,orchid,bletilla_striata
663,orchid,brassavola
664,orchid,broad-leaved_twayblade
665,orchid,butterfly_orchid
666,orchid,butterfly_orchid
667,orchid,butterfly_orchid
668,orchid,caladenia
669,orchid,calanthe
670,orchid,calypso
671,orchid,cattleya
672,orchid,coelogyne
673,orchid,common_spotted_orchid
674,orchid,coral_root
675,orchid,crested_coral_root
676,orchid,cymbid
677,orchid,cypripedia
678,orchid,dendrobium
679,orchid,disa
680,orchid,epidendron
681,orchid,fen_orchid
682,orchid,fly_orchid
683,orchid,fly_orchid
684,orchid,foxtail_orchid
685,orchid,fragrant_orchid
686,orchid,fringed_orchis
687,orchid,frog_orchid
688,orchid,frog_orchid
689,orchid,grass_pink
690,orchid,greater_butterfly_orchid
691,orchid,green_adder's_mouth
692,orchid,helleborine
693,orchid,helleborine
694,orchid,helmet_orchid
695,orchid,helmetflower
696,orchid,indian_crocus
697,orchid,jewel_orchid
698,orchid,jumping_orchid
699,orchid,ladies'_tresses
700,orchid,lady's_slipper
701,orchid,laelia
702,orchid,lesser_butterfly_orchid
703,orchid,lesser_twayblade
704,orchid,liparis
705,orchid,lizard_orchid
706,orchid,marsh_orchid
707,orchid,masdevallia
708,orchid,maxillaria
709,orchid,moth_orchid
710,orchid,odontoglossum
711,orchid,oncidium
712,orchid,orange-blossom_orchid
713,orchid,orchis
714,orchid,pansy_orchid
715,orchid,phaius
716,orchid,phantom_orchid
717,orchid,pleurothallis
718,orchid,pogonia
719,orchid,prairie_white-fringed_orchid
720,orchid,puttyroot
721,orchid,rattlesnake_orchid
722,orchid,rattlesnake_plantain
723,orchid,rein_orchid
724,orchid,rosebud_orchid
725,orchid,satyr_orchid
726,orchid,short-spurred_fragrant_orchid
727,orchid,sobralia
728,orchid,spider_orchid
729,orchid,spider_orchid
730,orchid,spider_orchid
731,orchid,spreading_pogonia
732,orchid,stanhopea
733,orchid,stelis
734,orchid,swan_orchid
735,orchid,tangle_orchid
736,orchid,texas_purple_spike
737,orchid,tongueflower
738,orchid,tulip_orchid
739,orchid,twayblade
740,orchid,twayblade
741,orchid,vanda
742,orchid,vanilla
743,orchid,venus'_slipper
744,Towers,barbican
745,Towers,beacon
746,Towers,bell_tower
747,Towers,church_tower
748,Towers,clock_tower
749,Towers,control_tower
750,Towers,high-rise
751,Towers,minaret
752,Towers,mooring_tower
753,Towers,pylon
754,Towers,pylon
755,Towers,shot_tower
756,Towers,silo
757,Towers,steeple
758,Towers,supporting_tower
759,Towers,turret
760,Towers,watchtower
761,Ayaan,None
762,Miraroad,None
763,Hwy,None
764,Pujar,None
765,ShriKrushna,None
766,Senapati,None
767,Hosapete,None
768,ph,acidity
769,ph,alkalinity
770,ph,neutrality
771,riverine,None
772,kesher,None
773,Waterlilly,None
774,Sanklapura,None
775,1804,None
776,MIDCPhase,None
777,Chowck,None
778,karyalaya,None
779,Panchwati,None
780,pricelist,None
781,chock,sprag
782,Gol,None
783,1103,None
784,Grandeur,eclat
785,Surveyor,lineman
786,Surveyor,locator
787,Tirupati,None
788,Sulerjavalge,None
789,Seena,None
790,Saibaba,None
791,Yashone,None
792,Javdekars,None
793,Kul,None
794,Patilnagar,None
795,Pohale,None
796,sadar,None
797,NCL,None
798,Parti,None
799,Ghodbandur,None
800,gurudwara,None
801,Dahiwalkar,None
802,Sparklet,None
803,Kopar,None
804,Tapkir,None
805,BRHS,None
806,Sadna,None
807,Nandadeep,None
808,Kh,None
809,Andhakudi,None
810,Ville,None
811,Krushnanagar,None
812,gaon,None
813,Taluka,None
814,Undri,None
815,Saudagar,None
816,HNO,None
817,colony,frontier_settlement
818,colony,plantation
819,colony,proprietary_colony
820,kalptaru,None
821,Rajlaxmi,None
822,Sonigara,None
823,Siraspeth,None
824,Kudissika,None
825,Vilakam,None
826,NANDBHAVAN,None
827,Vinobhabhave,None
828,Midori,None
829,Slock,None
830,Solage,None
831,Manzil,None
832,AthashriApartment,None
833,Waichale,None
834,Sarveshwaram,None
835,Aishwaryam,None
836,Ambedker,None
837,niljyoti,None
838,Saneguruji,None
839,aai,None
840,ace,monad
841,ace,singleton
842,Maga,None
843,Puraniks,None
844,Gadital,None
845,Dhayreshwar,None
846,binawat,None
847,Sukhakarta,None
848,pase,None
849,Dharamshala,None
850,Palza,None
851,HEC,None
852,Sargam,None
853,Hou,None
854,Elementa,None
855,Kalpatru,None
856,tekdi,None
857,Shalimar,None
858,Jarvari,None
859,Amrai,None
860,Chhota,None
861,Sankul,None
862,Wellworth,None
863,Kudurucheemana,None
864,Arcade,amusement_arcade
865,Arcade,penny_arcade
866,Kapasmil,None
867,Sangarsh,None
868,Wadachiwadi,None
869,LIG,None
870,Kokane,None
871,Kripa,None
872,Byagehalli,None
873,Helioconia,None
874,Tukai,None
875,Mera,None
876,Westville,None
877,kalat,None
878,Residensy,None
879,AddressFlat,None
880,Tulip,cottage_tulip
881,Tulip,darwin_tulip
882,Tulip,dwarf_tulip
883,Tulip,lady_tulip
884,Tulip,tulipa_gesneriana
885,Vishveshwarayya,None
886,Kamothe,None
887,Ravinagar,None
888,Parkhewasti,None
889,Deepsagar,None
890,Kamlalaya,None
891,Omex,None
892,2704,None
893,Spacio,None
894,Pratic,None
895,Dhavel,None
896,Parklane,None
897,Jaihind,None
898,Shindevasti,None
899,Badnera,None
900,residencies,lodging
901,residencies,occupancy
902,shivan,None
903,Bellevue,None
904,21098,None
905,Kalpa,None
906,Chhatraband,None
907,Patlipada,None
908,dist,None
909,NearGaneshTemple,None
910,GaneshColony,None
911,Laxhmidham,None
912,Shantiniketan,None
913,SARGAM,None
914,Mawali,None
915,Chal,None
916,Ashirbad,None
917,Grande,None
918,Tea,cambric_tea
919,Tea,cuppa
920,Tea,herb_tea
921,Tea,ice_tea
922,Tea,sun_tea
923,Buiding,None
924,Gokulnagar,None
925,BWing,None
926,Jehan,None
927,kanapalli,None
928,Kopre,None
929,Vyankateshwara,None
930,Karjatroad,None
931,Sovereign,capetian
932,Sovereign,carolingian
933,Sovereign,czar
934,Sovereign,emperor
935,Sovereign,king
936,Sovereign,merovingian
937,Sovereign,shah
938,Shivchya,None
939,Tuscun,None
940,1406,None
941,phata,None
942,Rajamma,None
943,Ambadkar,None
944,Adora,None
945,Mangalbhairav,None
946,Khandoba,None
947,Bachraj,None
948,Athai,None
949,Balawala,None
950,Daigaon,None
951,Sehwas,None
952,Suncity,None
953,bldg,None
954,SNO,None
955,Vasahat,None
956,Khatushyamji,None
957,SapthagiriLayout,None
958,sanmitra,None
959,Feet,flatfoot
960,takis,None
961,Sairam,None
962,KK,None
963,Rm,None
964,Mehsana,None
965,Viratnagar,None
966,Vihar,None
967,Sai,None
968,JambhulWadi,None
969,Derawal,None
970,Saahu,None
971,RadhaKrushna,None
972,Manikbandh,None
973,Shivsagar,None
974,GHODBUNDER,None
975,Arunoday,None
976,TalwadePune,None
977,Anaikara,None
978,KASARVADAVLI,None
979,Rambaug,None
980,Kalpadruma,None
981,Sarrthi,None
982,Chankai,None
983,FlatNo,None
984,VMaks,None
985,Thotavari,None
986,Udyog,None
987,Kilbil,None
988,Resort,dude_ranch
989,Resort,honeymoon_resort
990,Resort,ski_resort
991,Crossings,ford
992,Crossings,traversal
993,Dudulgaon,None
994,Matoshree,None
995,KVSC,None
996,Yantra,None
997,ManjunathaNilaya,None
998,appts,None
999,Singasandra,None
1000,Anandshree,None
1001,Vrunda,None
1002,SantRavidasChowk,None
1003,Modinagar,None
1004,bhondwe,None
1005,Vari,None
1006,Shaninagar,None
1007,Dattai,None
1008,Rajahmundry,None
1009,Door,car_door
1010,Door,cargo_door
1011,Door,double_door
1012,Door,fire_door
1013,Door,french_door
1014,Door,interior_door
1015,Door,revolving_door
1016,Door,screen_door
1017,Door,sliding_door
1018,Door,storm_door
1019,Door,swing_door
1020,Door,trap_door
1021,madir,None
1022,Venkatachala,None
1023,Caves,cavern
1024,Caves,cove
1025,Caves,grotto
1026,Railway,cable_railway
1027,Railway,cog_railway
1028,Railway,elevated_railway
1029,Railway,metro
1030,Railway,monorail
1031,Railway,rail
1032,Railway,scenic_railway
1033,Shayona,None
1034,KOL,None
1035,Kamptee,None
1036,Sonepat,None
1037,Village,moshav
1038,Sravya,None
1039,Sec,leap_second
1040,Firdaus,None
1041,Sno,None
1042,Upaj,None
1043,Vittasandra,None
1044,Bhavani,None
1045,Seawoods,None
1046,Residences,domicile
1047,Residences,home
1048,Naringe,None
1049,QTR,None
1050,Rly,None
1051,Moshi,None
1052,Hosapalya,None
1053,WCL,None
1054,Sunway,None
1055,ESTATE,gross_estate
1056,ESTATE,jointure
1057,ESTATE,life_estate
1058,ESTATE,net_estate
1059,Infocity,None
1060,Shivsevak,None
1061,Miftah,None
1062,Jeppu,None
1063,Poomagal,None
1064,Ashtavinayak,None
1065,Madipakkam,None
1066,Harur,None
1067,Balawadi,None
1068,Flat,alluvial_flat
1069,Flat,salt_flat
1070,kyam,None
1071,Sunlight,sunburst
1072,naka,None
1073,Kuseswar,None
1074,Kath,None
1075,Ulhasnagar,None
1076,Soundarya,None
1077,Mill,assembly_plant
1078,Mill,automobile_factory
1079,Mill,cannery
1080,Mill,chemical_plant
1081,Mill,foundry
1082,Mill,lumbermill
1083,Mill,paper_mill
1084,Mill,stamp_mill
1085,Mill,steel_mill
1086,Mill,sweatshop
1087,Mill,textile_mill
1088,Kalat,None
1089,Panand,None
1090,Apartment,bedsitting_room
1091,Apartment,cold-water_flat
1092,Apartment,duplex_apartment
1093,Apartment,efficiency_apartment
1094,Apartment,flatlet
1095,Apartment,maisonette
1096,Apartment,penthouse
1097,Apartment,railroad_flat
1098,Apartment,studio_apartment
1099,Apartment,suite
1100,Apartment,walk-up_apartment
1101,Turpu,None
1102,Gurudwara,None
1103,Royale,None
1104,Madambakkam,None
1105,Aumkar,None
1106,Mirage,fata_morgana
1107,Vidyalya,None
1108,Shriniwas,None
1109,Ashirwad,None
1110,Marigold,african_marigold
1111,Marigold,french_marigold
1112,lakshami,None
1113,Maidagin,None
1114,Gillani,None
1115,Annex,ell
1116,Bldg,None
1117,Mahalaxminagar,None
1118,Pipalaroad,None
1119,Chinchwadenagar,None
1120,TEJSINH,None
1121,Hivarkar,None
1122,mig,None
1123,Banglow,None
1124,Praga,None
1125,VIHANG,None
1126,Chimakurthy,None
1127,Cinema,silver_screen
1128,Khana,None
1129,Sahwas,None
1130,Street,alley
1131,Street,avenue
1132,Street,cross_street
1133,Street,local_road
1134,Street,main_street
1135,Street,mews
1136,Street,rue
1137,Street,side_street
1138,Kalprang,None
1139,Jabalpurnaka,None
1140,Tank,panzer
1141,POKeshri,None
1142,Navecha,None
1143,Dnyaneshwari,None
1144,Muhalla,None
1145,Panchsheel,None
1146,vasti,None
1147,Geetanand,None
1148,Senses,sense_of_direction
1149,Senses,sense_of_responsibility
1150,Muzaffernagar,None
1151,opp,None
1152,Gardens,flower_garden
1153,Gardens,formal_garden
1154,Gardens,grove
1155,Gardens,herb_garden
1156,Gardens,hop_garden
1157,Gardens,kitchen_garden
1158,Gardens,landscaping
1159,Gardens,market_garden
1160,Gardens,pot_farm
1161,Gardens,rock_garden
1162,Gardens,roof_garden
1163,Gardens,rose_garden
1164,Gardens,sunken_garden
1165,Gardens,tea_garden
1166,Gardens,topiary
1167,valeja,None
1168,wing,ala
1169,wing,forewing
1170,wing,halter
1171,wing,pennon
1172,wing,wing_case
1173,DamodarVihar,None
1174,Quator,None
1175,Acres,barony
1176,Acres,countryseat
1177,Acres,crown_land
1178,Acres,entail
1179,Acres,fief
1180,Acres,freehold
1181,Acres,glebe
1182,Acres,hacienda
1183,Acres,homestead
1184,Acres,leasehold
1185,Acres,manor
1186,Acres,plantation
1187,Acres,seigneury
1188,Acres,smallholding
1189,Shivparvati,None
1190,Bhekrai,None
1191,Ideal,criterion
1192,Ideal,ego_ideal
1193,Ideal,exemplar
1194,Ideal,paragon
1195,Ideal,value
1196,Shwet,None
1197,Viviana,None
1198,Chakradhar,None
1199,Chaurang,None
1200,Sridham,None
1201,Jagdamba,None
1202,Panchratna,None
1203,scociety,None
1204,Samata,None
1205,dhankawade,None
1206,banglow,None
1207,Jivdani,None
1208,GulMohar,None
1209,Skyvillas,None
1210,Clara,None
1211,Udaya,None
1212,Villey,None
1213,Sukhad,None
1214,Bliss,ecstasy
1215,Petrofills,None
1216,Ventila,None
1217,Sambhji,None
1218,Parule,None
1219,Chottey,None
1220,Vastu,None
1221,tal,None
1222,GaneshGraceland,None
1223,hall,concourse
1224,hala,None
1225,Amulyam,None
1226,Mystic,quietist
1227,Mahatpura,None
1228,Nijampur,None
1229,206,None
1230,Sadguru,None
1231,Ramraje,None
1232,211,None
1233,Nadhe,None
1234,simhagadh,None
1235,Ridhi,None
1236,279,None
1237,Saptashrungi,None
1238,Magarpata,None
1239,Danaganj,None
1240,Srishti,None
1241,guusharnam,None
1242,Pisoli,None
1243,301,None
1244,307,None
1245,Pride,amour_propre
1246,Pride,dignity
1247,Pride,ego
1248,Pride,self-esteem
1249,346,None
1250,Pudupet,None
1251,Sanarmedu,None
1252,Tili,None
1253,Madhukamal,None
1254,Shivtirthnagar,None
1255,gardeniya,None
1256,Roseland,None
1257,Harivijay,None
1258,mukai,None
1259,401,None
1260,403,None
1261,404,None
1262,Signal,alarm
1263,Signal,all_clear
1264,Signal,animal_communication
