,source,target
336,Thermometer,pyrometer
337,Thermometer,reaumur_thermometer
338,Thermometer,resistance_thermometer
339,Thermometer,reversing_thermometer
340,Thermometer,self-registering_thermometer
341,Thermometer,telethermometer
342,Thermometer,thermocouple
343,Thermometer,thermoelectric_thermometer
344,Thermometer,thermograph
345,Thermometer,thermopile
346,Thermometer,wet-bulb_thermometer
347,Barcodes,None
348,HaaS,None
349,Sensors,metal_detector
350,Sensors,mine_detector
351,Sensors,photoelectric_cell
352,Sensors,trace_detector
353,wires,baling_wire
354,wires,barbed_wire
355,wires,haywire
356,wires,piano_wire
357,wires,trip_wire
358,GeMAC,None
359,podrones,None
360,Applewatch,None
361,telephones,desk_phone
362,telephones,dial_telephone
363,telephones,extension
364,telephones,handset
365,telephones,pay-phone
366,telephones,radiotelephone
367,telephones,speakerphone
368,Propeller,airplane_propeller
369,Propeller,screw
370,Propeller,variable-pitch_propeller
371,Equipments,apparatus
372,Equipments,automation
373,Equipments,cooling_system
374,Equipments,electrical_system
375,Equipments,electronic_equipment
376,Equipments,fuel_system
377,Equipments,game_equipment
378,Equipments,gear
379,Equipments,life-support_system
380,Equipments,life-support_system
381,Equipments,material
382,Equipments,materiel
383,Equipments,naval_equipment
384,Equipments,photographic_equipment
385,Equipments,radiotherapy_equipment
386,Equipments,recorder
387,Equipments,rescue_equipment
388,Equipments,robotics_equipment
389,Equipments,satellite
390,Equipments,sports_equipment
391,Equipments,stock-in-trade
392,Equipments,teaching_aid
393,Equipments,test_equipment
394,COMPUTERS,analog_computer
395,COMPUTERS,digital_computer
396,COMPUTERS,home_computer
397,COMPUTERS,node
398,COMPUTERS,number_cruncher
399,COMPUTERS,pari-mutuel_machine
400,COMPUTERS,predictor
401,COMPUTERS,server
402,COMPUTERS,turing_machine
403,COMPUTERS,web_site
404,Addapter,None
405,finger,index
406,finger,little_finger
407,finger,middle_finger
408,finger,ring_finger
409,finger,thumb
410,adapters,orchestrator
411,Servers,carhop
412,Servers,counterperson
413,Servers,sommelier
414,Servers,waitress
415,Minitab,None
416,zebra,common_zebra
417,zebra,grevy's_zebra
418,zebra,mountain_zebra
419,moblile,None
420,Telegaints,None
421,IOCTL,None
422,NPAV,None
423,iPods,video_ipod
424,refrigerator,cooler
425,refrigerator,electric_refrigerator
426,roamer,nomad
427,roamer,vagrant
428,Mechanisim,None
429,lamps,aladdin's_lamp
430,lamps,candle
431,lamps,discharge_lamp
432,lamps,electric_lamp
433,lamps,flash
434,lamps,fluorescent_lamp
435,lamps,gas_lamp
436,lamps,hurricane_lamp
437,lamps,lantern
438,lamps,limelight
439,lamps,neon_lamp
440,lamps,oil_lamp
441,lamps,sodium-vapor_lamp
442,lamps,spirit_lamp
443,lamps,spotlight
444,lamps,streetlight
445,lamps,taillight
446,Oven,broiler
447,Oven,dutch_oven
448,Oven,gas_oven
449,Oven,rotisserie
450,Oven,tandoor
451,Heomoglobin,None
452,fridge,deep-freeze
453,fridge,ice_machine
454,phones,desk_phone
455,phones,dial_telephone
456,phones,extension
457,phones,handset
458,phones,pay-phone
459,phones,radiotelephone
460,phones,speakerphone
461,TensorflowLight,None
462,Computing,artificial_intelligence
463,Computing,object
464,Cameras,box_camera
465,Cameras,candid_camera
466,Cameras,digital_camera
467,Cameras,flash_camera
468,Cameras,motion-picture_camera
469,Cameras,point-and-shoot_camera
470,Cameras,polaroid_camera
471,Cameras,portrait_camera
472,Cameras,reflex_camera
473,Television,cable_television
474,Television,high-definition_television
475,sim,None
476,Microphone,bug
477,Microphone,condenser_microphone
478,Microphone,crystal_microphone
479,Microphone,directional_microphone
480,Microphone,spike_mike
481,Microcontrollers,None
482,232,None
483,satellites,astronomy_satellite
484,satellites,communications_satellite
485,satellites,space_station
486,satellites,spacecraft
487,satellites,sputnik
488,satellites,spy_satellite
489,satellites,weather_satellite
490,rockets,missile
491,rockets,multistage_rocket
492,rockets,test_rocket
493,515,None
494,Enduro,None
495,536,None
496,Gear,bevel_gear
497,Gear,escape_wheel
498,Gear,pinion
499,Gear,planetary_gear
500,Gear,rack_and_pinion
501,Gear,spur_gear
502,Gear,sun_gear
503,Gear,worm_gear
504,Gear,worm_wheel
505,RxOffice,None
506,Phones,desk_phone
507,Phones,dial_telephone
508,Phones,extension
509,Phones,handset
510,Phones,pay-phone
511,Phones,radiotelephone
512,Phones,speakerphone
513,IBeacons,None
514,asTelecell,None
515,NodeMCU,None
516,EloTouch,None
517,MutualMobile,None
518,CCTVs,None
519,Compressor,air_compressor
520,Compressor,supercharger
521,calibrators,None
522,Modeming,None
523,StormTest,None
524,Optsy,None
525,iPhones,None
526,Tube,barrel
527,Tube,blowgun
528,Tube,blowtube
529,Tube,cannula
530,Tube,capillary
531,Tube,catheter
532,Tube,cigarette_holder
533,Tube,coil
534,Tube,column
535,Tube,drain
536,Tube,hose
537,Tube,inner_tube
538,Tube,mouthpiece
539,Tube,pea_shooter
540,Tube,pipe
541,Tube,pipe
542,Tube,silencer
543,Tube,siphon
544,Tube,speaking_tube
545,Tube,stem
546,Tube,stent
547,Tube,straw
548,Tube,test_tube
549,Tube,torpedo_tube
550,Tube,venturi
551,Tube,well_point
552,Moniter,None
553,AQI,None
554,FH,None
555,ESK,None
556,Altec,None
557,Disk,intervertebral_disc
558,Disk,point
559,Holo,None
560,lens,anastigmat
561,lens,anastigmatic_lens
562,lens,camera_lens
563,lens,compound_lens
564,lens,condenser
565,lens,contact
566,lens,converging_lens
567,lens,crown_lens
568,lens,diverging_lens
569,lens,eyepiece
570,lens,field_lens
571,lens,fresnel_lens
572,lens,intraocular_lens
573,lens,meniscus
574,lens,monocle
575,lens,objective
576,Resistors,ballast_resistor
577,Resistors,potential_divider
578,Resistors,rheostat
579,HW,None
580,Thuaraya,None
581,eWatch,None
582,monitor,invigilator
583,Aphace Nginx Server,None
584,folding machine,None
